date,open,high,low,close
2024-01-10 16:00:00,1.2736,1.2743,1.27185,1.27425
2024-01-10 20:00:00,1.2742,1.2745,1.273,1.27445
2024-01-11 00:00:00,1.2745,1.277,1.2744,1.2767
2024-01-11 04:00:00,1.2767,1.2774,1.2759,1.27645
2024-01-11 08:00:00,1.2765,1.2769,1.2734,1.2766
2024-01-11 12:00:00,1.2767,1.2778,1.2691,1.2714
2024-01-11 16:00:00,1.2714,1.2765,1.27,1.2764
2024-01-11 20:00:00,1.2763,1.2779,1.2742,1.2779
2024-01-12 00:00:00,1.2779,1.2785,1.27655,1.27755
2024-01-12 04:00:00,1.27765,1.27785,1.2754,1.27555
2024-01-12 08:00:00,1.2755,1.278,1.27245,1.27255
2024-01-12 12:00:00,1.27245,1.2786,1.2719,1.27615
2024-01-12 16:00:00,1.2762,1.2769,1.2732,1.27475
2024-01-14 20:00:00,1.2749,1.2755,1.2735,1.27355
2024-01-15 00:00:00,1.27355,1.27655,1.2729,1.27585
2024-01-15 04:00:00,1.2758,1.27605,1.2741,1.2745
2024-01-15 08:00:00,1.2744,1.276,1.2713,1.273
2024-01-15 12:00:00,1.2732,1.274,1.27125,1.27315
2024-01-15 16:00:00,1.2731,1.2739,1.2726,1.2727
2024-01-15 20:00:00,1.2727,1.27375,1.2715,1.2716
2024-01-16 00:00:00,1.2716,1.2717,1.2679,1.2682
2024-01-16 04:00:00,1.2682,1.26875,1.2662,1.2672
2024-01-16 08:00:00,1.26745,1.2676,1.262,1.26465
2024-01-16 12:00:00,1.26465,1.2673,1.2637,1.2665
2024-01-16 16:00:00,1.2667,1.2679,1.26195,1.2631
2024-01-16 20:00:00,1.2632,1.2644,1.2628,1.2638
2024-01-17 00:00:00,1.2638,1.2644,1.2616,1.26195
2024-01-17 04:00:00,1.2619,1.26575,1.2597,1.26565
2024-01-17 08:00:00,1.2656,1.2696,1.2644,1.2692
2024-01-17 12:00:00,1.2691,1.26925,1.26385,1.2657
2024-01-17 16:00:00,1.2657,1.2686,1.2656,1.26775
2024-01-17 20:00:00,1.26775,1.2687,1.267,1.2677
